"","x"
"272",73.7651515151515
"273",58.8062015503876
"274",137.254201680672
"275",115.378205128205
"276",6.69756097560976
"277",59.9220779220779
"278",8.27536231884058
"279",4.51851851851852
"280",48.9176470588235
"281",57.6296296296296
"282",5.25
"283",6.74418604651163
"284",24.8717948717949
"285",36.6909090909091
"286",78.0851063829787
"287",23.3485714285714
"288",4.6
"289",81.2253521126761
"290",86.2790697674419
"291",35.2903225806452
"292",8.81111741349972
"293",83.1
"294",6.54716981132075
"295",136
"296",52.7241379310345
"297",18.7045454545455
"298",57.8030303030303
"299",188.8
"300",17.1818181818182
"301",281.457236842105
"302",126.440414507772
"303",163.615384615385
"304",16.0594594594595
"305",78.2131782945736
"306",11.6742800397219
"307",42.4666666666667
"308",30.8095238095238
"309",12.8333333333333
